LOINC_NUM,COMPONENT,PROPERTY,TIME_ASPCT,SYSTEM,SCALE_TYP,METHOD_TYP,CLASS,VersionLastChanged,STATUS,CLASSTYPE,ORDER_OBS,EXTERNAL_COPYRIGHT_NOTICE,EXAMPLE_UNITS,LONG_COMMON_NAME,EXAMPLE_UCUM_UNITS,VersionFirstReleased,LHCForms,FormalName
6294-3,"Complement C3d-C3d+Gg-IC3b receptors",EntNum,Pt,WBC,Qn,,HEM/BC,2.65,DEPRECATED,1,Both,,,"Deprecated Complement C3d-C3d+Gg-IC3b receptors [Entitic number] in Leukocytes",,1.0d,false,"Complement C3d-C3d+Gg-IC3b receptors:EntNum:Pt:WBC:Qn:"
4496-6,"Complement C3d-C3d+Gg-IC3b receptors",PrThr,Pt,WBC,Ord,,HEM/BC,2.65,DEPRECATED,1,Both,,,"Deprecated Complement C3d-C3d+Gg-IC3b receptors [Presence] in Leukocytes",,1.0,false,"Complement C3d-C3d+Gg-IC3b receptors:PrThr:Pt:WBC:Ord:"
4525-2,"Complement membrane C3b-C4b cofactor protein",EntNum,Pt,WBC,Qn,,HEM/BC,2.26,ACTIVE,1,Both,,,"Complement membrane C3b-C4b cofactor protein [Entitic number] in Leukocytes",,1.0,false,"Complement membrane C3b-C4b cofactor protein:EntNum:Pt:WBC:Qn:"
48241-4,"Aspergillus fumigatus leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Aspergillus fumigatus triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Aspergillus fumigatus leukotriene release:MCnc:Pt:WBC:Qn:"
2360-6,"Glucose-6-Phosphate dehydrogenase",CCnc,Pt,WBC,Qn,,CHEM,2.15,ACTIVE,1,Both,,,"Glucose-6-Phosphate dehydrogenase [Enzymatic activity/volume] in Leukocytes",,1.0,false,"Glucose-6-Phosphate dehydrogenase:CCnc:Pt:WBC:Qn:"
48217-4,"Glycine max leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Soybean triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Glycine max leukotriene release:MCnc:Pt:WBC:Qn:"
9840-0,Cells.CD11+CD20+,NCnc,Pt,WBC,Qn,,CELLMARK,2.42,ACTIVE,1,Observation,,/uL,"CD11+CD20+ cells [#/volume] in Leukocytes",/uL,1.0i,false,Cells.CD11+CD20+:NCnc:Pt:WBC:Qn:
48278-6,"Mefenamate leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Mefenamate triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Mefenamate leukotriene release:MCnc:Pt:WBC:Qn:"
93704-5,"Palmitoyl protein thioesterase 1 & Tripeptidyl peptidase 1 panel",-,Pt,WBC,-,,PANEL.CHEM,2.67,ACTIVE,1,Order,,,"Palmitoyl protein thioesterase 1 and Tripeptidyl peptidase 1 panel - Leukocytes",,2.67,true,"Palmitoyl protein thioesterase 1 & Tripeptidyl peptidase 1 panel:-:Pt:WBC:-:"
48190-3,"Phthalic anhydride leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Phthalic anhydride triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Phthalic anhydride leukotriene release:MCnc:Pt:WBC:Qn:"
48253-9,"Plantago lanceolata leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","English plantain triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Plantago lanceolata leukotriene release:MCnc:Pt:WBC:Qn:"
48291-9,"Potassium metabisulfite leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Potassium metabisulfite triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Potassium metabisulfite leukotriene release:MCnc:Pt:WBC:Qn:"
48208-3,"Saccharomyces cerevisiae leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Baker's yeast triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Saccharomyces cerevisiae leukotriene release:MCnc:Pt:WBC:Qn:"
48258-8,"Secale cereale pollen leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Cultivated Rye triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Secale cereale pollen leukotriene release:MCnc:Pt:WBC:Qn:"
48289-3,"Sodium benzoate leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.73,ACTIVE,1,Both,,"pg/mL sLT","Sodium benzoate triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Sodium benzoate leukotriene release:MCnc:Pt:WBC:Qn:"
48290-1,"Sodium nitrite leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Sodium nitrite triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Sodium nitrite leukotriene release:MCnc:Pt:WBC:Qn:"
48193-7,"Succinylcholine leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Succinylcholine triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Succinylcholine leukotriene release:MCnc:Pt:WBC:Qn:"
48184-6,"Vespula spp leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Yellow Jacket triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Vespula spp leukotriene release:MCnc:Pt:WBC:Qn:"
49917-8,"Lymphocyte proliferation.10 umol beryllium stimulation^6D post incubation",Ratio,Pt,WBC,Qn,,SERO,2.70,ACTIVE,1,Both,,ratio,"Lymphocyte proliferation stimulated by 10 umol beryllium [Ratio] in Leukocytes --6 days post incubation",{ratio},2.22,false,"Lymphocyte proliferation.10 umol beryllium stimulation^6D post incubation:Ratio:Pt:WBC:Qn:"
48202-6,"Ambrosia elatior+Ambrosia trifida leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Short+Giant Ragweed triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Ambrosia elatior+Ambrosia trifida leukotriene release:MCnc:Pt:WBC:Qn:"
48228-1,"Bovine serum albumin leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Bovine serum albumin (BSA) triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Bovine serum albumin leukotriene release:MCnc:Pt:WBC:Qn:"
48248-9,"Corylus avellana pollen leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Hazelnut Pollen triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Corylus avellana pollen leukotriene release:MCnc:Pt:WBC:Qn:"
9771-7,Cells.CD5+CD20+,NCnc,Pt,WBC,Qn,,CELLMARK,2.42,ACTIVE,1,Observation,,/uL,"CD5+CD20+ cells [#/volume] in Leukocytes",/uL,1.0i,false,Cells.CD5+CD20+:NCnc:Pt:WBC:Qn:
48235-6,"Dermatophagoides farinae leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","American house dust mite triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Dermatophagoides farinae leukotriene release:MCnc:Pt:WBC:Qn:"
48236-4,"Dermatophagoides pteronyssinus leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","European house dust mite triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Dermatophagoides pteronyssinus leukotriene release:MCnc:Pt:WBC:Qn:"
48259-6,"Poa pratensis leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Kentucky blue grass triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"Poa pratensis leukotriene release:MCnc:Pt:WBC:Qn:"
94488-4,"Acid alpha glucosidase",CCnt,Pt,WBC,Qn,Confirm,CHEM,2.68,ACTIVE,1,Observation,,"nmol/H/mg protein","Acid alpha glucosidase [Enzymatic activity/mass] in Leukocytes by Confirmatory method",nmol/h/mg{protein},2.68,false,"Acid alpha glucosidase:CCnt:Pt:WBC:Qn:Confirm"
87544-3,"Beta-N-acetylhexosaminidase.A & beta-N-acetylhexosaminidase panel",CCnt,Pt,WBC,-,,PANEL.CHEM,2.63,ACTIVE,1,Order,,,"Beta-N-acetylhexosaminidase.A and beta-N-acetylhexosaminidase panel [Enzymatic activity/mass] - Leukocytes",,2.63,true,"Beta-N-acetylhexosaminidase.A & beta-N-acetylhexosaminidase panel:CCnt:Pt:WBC:-:"
75601-5,"Fetal 1p36 deletion risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Nar,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,,"Fetal 1p36 deletion risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Narrative",,2.50,false,"Fetal 1p36 deletion risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Nar:Dosage of chromosome specific cf DNA"
75600-7,"Fetal 1p36 deletion risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Qn,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,risk,"Fetal 1p36 deletion risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA",{risk},2.50,false,"Fetal 1p36 deletion risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Qn:Dosage of chromosome specific cf DNA"
75577-7,"Fetal 22q11.2 deletion risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Nar,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,,"Fetal 22q11.2 deletion risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Narrative",,2.50,false,"Fetal 22q11.2 deletion risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Nar:Dosage of chromosome specific cf DNA"
75576-9,"Fetal 22q11.2 deletion risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Qn,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,risk,"Fetal 22q11.2 deletion risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA",{risk},2.50,false,"Fetal 22q11.2 deletion risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Qn:Dosage of chromosome specific cf DNA"
75595-9,"Fetal 5p deletion risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Nar,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,,"Fetal 5p deletion risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Narrative",,2.50,false,"Fetal 5p deletion risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Nar:Dosage of chromosome specific cf DNA"
75589-2,"Fetal Angelman syndrome risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Nar,"Dosage of chromosome specific cf DNA",MOLPATH,2.73,ACTIVE,1,Both,,,"Fetal Angelman syndrome risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Narrative",,2.50,false,"Fetal Angelman syndrome risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Nar:Dosage of chromosome specific cf DNA"
75588-4,"Fetal Angelman syndrome risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Qn,"Dosage of chromosome specific cf DNA",MOLPATH,2.73,ACTIVE,1,Both,,risk,"Fetal Angelman syndrome risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA",{risk},2.50,false,"Fetal Angelman syndrome risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Qn:Dosage of chromosome specific cf DNA"
75569-4,"Fetal monosomy X risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Nar,"Dosage of chromosome specific cf DNA",MOLPATH,2.73,ACTIVE,1,Both,,,"Fetal Monosomy X risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Narrative",,2.50,false,"Fetal monosomy X risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Nar:Dosage of chromosome specific cf DNA"
75567-8,"Fetal monosomy X risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Qn,"Dosage of chromosome specific cf DNA",MOLPATH,2.73,ACTIVE,1,Both,,risk,"Fetal Monosomy X risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA",{risk},2.50,false,"Fetal monosomy X risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Qn:Dosage of chromosome specific cf DNA"
75583-5,"Fetal Prader-Willi syndrome risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Nar,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,,"Fetal Prader-Willi syndrome risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Narrative",,2.50,false,"Fetal Prader-Willi syndrome risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Nar:Dosage of chromosome specific cf DNA"
75582-7,"Fetal Prader-Willi syndrome risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Qn,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,risk,"Fetal Prader-Willi syndrome risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA",{risk},2.50,false,"Fetal Prader-Willi syndrome risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Qn:Dosage of chromosome specific cf DNA"
96981-6,"Fetal trisomy 13+trisomy 18+triploidy risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Qn,Calculated,MOLPATH,2.70,ACTIVE,1,Observation,,risk,"Trisomy 13, trisomy 18 or triploidy risk [Likelihood] in Plasma cell-free+WBC DNA by calculation",{risk},2.70,false,"Fetal trisomy 13+trisomy 18+triploidy risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Qn:Calculated"
74978-8,"Cerebroside sulfatase & N-Acetylgalactosamine-4-Sulfatase panel",CCnt,Pt,WBC,-,,PANEL.CHEM,2.48,ACTIVE,1,Order,,,"Cerebroside sulfatase and N-Acetylgalactosamine-4-Sulfatase panel [Enzymatic activity/mass] - Leukocytes",,2.48,true,"Cerebroside sulfatase & N-Acetylgalactosamine-4-Sulfatase panel:CCnt:Pt:WBC:-:"
100735-0,"Mannose-6-phosphate isomerase & phosphomannomutase 1 panel",-,Pt,WBC,-,,PANEL.CHEM,2.73,ACTIVE,1,Order,,,"Mannose-6-phosphate isomerase and phosphomannomutase 1 panel - Leukocytes",,2.73,true,"Mannose-6-phosphate isomerase & phosphomannomutase 1 panel:-:Pt:WBC:-:"
34634-6,Cells.CD11+CD18+,NCnc,Pt,WBC,Qn,,CELLMARK,2.42,ACTIVE,1,Observation,,/uL,"CD11+CD18+ cells [#/volume] in Leukocytes",/uL,2.11,false,Cells.CD11+CD18+:NCnc:Pt:WBC:Qn:
74902-8,"Galactose 1 phosphate uridyl transferase",CCnt,Pt,WBC,Qn,,CHEM,2.48,ACTIVE,1,Both,,"nmol/h/mg protein","Galactose 1 phosphate uridyl transferase [Enzymatic activity/mass] in Leukocytes",nmol/h/mg{protein},2.48,false,"Galactose 1 phosphate uridyl transferase:CCnt:Pt:WBC:Qn:"
75602-3,"Fetal 1p36 deletion risk",Imp,Pt,WBC.DNA+Plas.cfDNA,Ord,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,,"Fetal 1p36 deletion risk [Interpretation] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Qualitative",,2.50,false,"Fetal 1p36 deletion risk:Imp:Pt:WBC.DNA+Plas.cfDNA:Ord:Dosage of chromosome specific cf DNA"
75578-5,"Fetal 22q11.2 deletion risk",Imp,Pt,WBC.DNA+Plas.cfDNA,Ord,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,,"Fetal 22q11.2 deletion risk [Interpretation] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Qualitative",,2.50,false,"Fetal 22q11.2 deletion risk:Imp:Pt:WBC.DNA+Plas.cfDNA:Ord:Dosage of chromosome specific cf DNA"
75594-2,"Fetal 5p deletion risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Qn,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,risk,"Fetal 5p deletion risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA",{risk},2.50,false,"Fetal 5p deletion risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Qn:Dosage of chromosome specific cf DNA"
75590-0,"Fetal Angelman syndrome risk",Imp,Pt,WBC.DNA+Plas.cfDNA,Ord,"Dosage of chromosome specific cf DNA",MOLPATH,2.73,ACTIVE,1,Both,,,"Fetal Angelman syndrome risk [Interpretation] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Qualitative",,2.50,false,"Fetal Angelman syndrome risk:Imp:Pt:WBC.DNA+Plas.cfDNA:Ord:Dosage of chromosome specific cf DNA"
75570-2,"Fetal monosomy X risk",Imp,Pt,WBC.DNA+Plas.cfDNA,Ord,"Dosage of chromosome specific cf DNA",MOLPATH,2.73,ACTIVE,1,Both,,,"Fetal Monosomy X risk [Interpretation] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Qualitative",,2.50,false,"Fetal monosomy X risk:Imp:Pt:WBC.DNA+Plas.cfDNA:Ord:Dosage of chromosome specific cf DNA"
75584-3,"Fetal Prader-Willi syndrome risk",Imp,Pt,WBC.DNA+Plas.cfDNA,Ord,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,,"Fetal Prader-Willi syndrome risk [Interpretation] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Qualitative",,2.50,false,"Fetal Prader-Willi syndrome risk:Imp:Pt:WBC.DNA+Plas.cfDNA:Ord:Dosage of chromosome specific cf DNA"
75572-8,"Fetal triploidy risk",Imp,Pt,WBC.DNA+Plas.cfDNA,Ord,"Dosage of chromosome specific cf DNA",MOLPATH.TRISOMY,2.73,ACTIVE,1,Both,,,"Fetal Triploidy risk [Interpretation] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Qualitative",,2.50,false,"Fetal triploidy risk:Imp:Pt:WBC.DNA+Plas.cfDNA:Ord:Dosage of chromosome specific cf DNA"
75551-2,"Fetal trisomy 13 risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Nar,"Dosage of chromosome specific cf DNA",MOLPATH.TRISOMY,2.73,ACTIVE,1,Both,,,"Fetal Trisomy 13 risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Narrative",,2.50,false,"Fetal trisomy 13 risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Nar:Dosage of chromosome specific cf DNA"
75548-8,"Fetal trisomy 13 risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Qn,"Dosage of chromosome specific cf DNA",MOLPATH.TRISOMY,2.73,ACTIVE,1,Both,,risk,"Fetal Trisomy 13 risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA",{risk},2.50,false,"Fetal trisomy 13 risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Qn:Dosage of chromosome specific cf DNA"
96979-0,"Fetal trisomy 13+trisomy 18+triploidy risk",Imp,Pt,WBC.DNA+Plas.cfDNA,Ord,Calculated,MOLPATH,2.70,ACTIVE,1,Observation,,,"Trisomy 13, trisomy 18 or triploidy risk [Interpretation] in Plasma cell-free+WBC DNA Qualitative by calculation",,2.70,false,"Fetal trisomy 13+trisomy 18+triploidy risk:Imp:Pt:WBC.DNA+Plas.cfDNA:Ord:Calculated"
75557-9,"Fetal trisomy 18 risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Nar,"Dosage of chromosome specific cf DNA",MOLPATH.TRISOMY,2.73,ACTIVE,1,Both,,,"Fetal Trisomy 18 risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Narrative",,2.50,false,"Fetal trisomy 18 risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Nar:Dosage of chromosome specific cf DNA"
75555-3,"Fetal trisomy 18 risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Qn,"Dosage of chromosome specific cf DNA",MOLPATH.TRISOMY,2.73,ACTIVE,1,Both,,risk,"Fetal Trisomy 18 risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA",{risk},2.50,false,"Fetal trisomy 18 risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Qn:Dosage of chromosome specific cf DNA"
75563-7,"Fetal trisomy 21 risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Nar,"Dosage of chromosome specific cf DNA",MOLPATH.TRISOMY,2.73,ACTIVE,1,Both,,,"Fetal Trisomy 21 risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Narrative",,2.50,false,"Fetal trisomy 21 risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Nar:Dosage of chromosome specific cf DNA"
75561-1,"Fetal trisomy 21 risk",Likelihood,Pt,WBC.DNA+Plas.cfDNA,Qn,"Dosage of chromosome specific cf DNA",MOLPATH.TRISOMY,2.73,ACTIVE,1,Both,,risk,"Fetal Trisomy 21 risk [Likelihood] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA",{risk},2.50,false,"Fetal trisomy 21 risk:Likelihood:Pt:WBC.DNA+Plas.cfDNA:Qn:Dosage of chromosome specific cf DNA"
75591-8,"Comment on fetal Angelman syndrome risk",Txt,Pt,WBC.DNA+Plas.cfDNA,Nar,"Dosage of chromosome specific cf DNA",MOLPATH,2.73,ACTIVE,1,Both,,,"Comment on fetal Angelman syndrome risk [Text] in Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Narrative",,2.50,false,"Comment on fetal Angelman syndrome risk:Txt:Pt:WBC.DNA+Plas.cfDNA:Nar:Dosage of chromosome specific cf DNA"
96980-8,"Comment on overall fetal aneuploidy risk",Txt,Pt,WBC.DNA+Plas.cfDNA,Nar,"Dosage of chromosome specific cf DNA",MOLPATH,2.70,ACTIVE,1,Observation,,,"Comment on overall fetal aneuploidy risk [Text] in Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Narrative",,2.70,false,"Comment on overall fetal aneuploidy risk:Txt:Pt:WBC.DNA+Plas.cfDNA:Nar:Dosage of chromosome specific cf DNA"
75547-0,"Noninvasive prenatal fetal aneuploidy and microdeletion panel",-,Pt,WBC.DNA+Plas.cfDNA,-,"Dosage of chromosome specific cf DNA",PANEL.MOLPATH,2.73,ACTIVE,1,Order,,,"Noninvasive prenatal fetal aneuploidy and microdeletion panel based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific circulating cell free (ccf) DNA",,2.50,true,"Noninvasive prenatal fetal aneuploidy and microdeletion panel:-:Pt:WBC.DNA+Plas.cfDNA:-:Dosage of chromosome specific cf DNA"
96977-4,"Noninvasive prenatal fetal aneuploidy panel",-,Pt,WBC.DNA+Plas.cfDNA,-,"Dosage of chromosome specific cf DNA",PANEL.MOLPATH,2.70,ACTIVE,1,Order,,,"Noninvasive prenatal fetal aneuploidy panel - Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA",,2.70,true,"Noninvasive prenatal fetal aneuploidy panel:-:Pt:WBC.DNA+Plas.cfDNA:-:Dosage of chromosome specific cf DNA"
82937-4,"Signaling lymphocytic activation molecule (SLAM)-associated & X-linked inhibitor of apoptosis protein",Imp,Pt,WBC,Nom,"Flow cytometry",CHEM,2.58,ACTIVE,1,Both,,,"SAP and XIAP [Interpretation] in Leukocytes by Flow cytometry (FC)",,2.58,false,"Signaling lymphocytic activation molecule (SLAM)-associated & X-linked inhibitor of apoptosis protein:Imp:Pt:WBC:Nom:Flow cytometry"
48265-3,"(Acarus siro+Lepidoglyphus destructor+Tyrophagus putrescentiae+Glycyphagus domesticus) leukotriene release",MCnc,Pt,WBC,Qn,,ALLERGY,2.70,ACTIVE,1,Both,,"pg/mL sLT","Dust Allergen Mix B (Acarus siro+Lepidoglyphus destructor+Tyrophagus putrescentiae+Glycyphagus domesticus) triggered leukotriene release [Mass/volume] by Leukocytes",pg/mL{sLT},2.21,false,"(Acarus siro+Lepidoglyphus destructor+Tyrophagus putrescentiae+Glycyphagus domesticus) leukotriene release:MCnc:Pt:WBC:Qn:"
99308-9,"Acid alpha glucosidase cross-reactive immunologic material (CRIM)",PrThr,Pt,WBC,Ord,IB,CHEM,2.72,ACTIVE,1,Both,,,"Acid alpha glucosidase cross-reactive immunologic material (CRIM) [Presence] in Leukocytes by Immunoblot",,2.72,false,"Acid alpha glucosidase cross-reactive immunologic material (CRIM):PrThr:Pt:WBC:Ord:IB"
75596-7,"Fetal 5p deletion risk",Imp,Pt,WBC.DNA+Plas.cfDNA,Ord,"Dosage of chromosome specific cf DNA",MOLPATH.DEL,2.73,ACTIVE,1,Both,,,"Fetal 5p deletion risk [Interpretation] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Qualitative",,2.50,false,"Fetal 5p deletion risk:Imp:Pt:WBC.DNA+Plas.cfDNA:Ord:Dosage of chromosome specific cf DNA"
75552-0,"Fetal trisomy 13 risk",Imp,Pt,WBC.DNA+Plas.cfDNA,Ord,"Dosage of chromosome specific cf DNA",MOLPATH.TRISOMY,2.73,ACTIVE,1,Both,,,"Fetal Trisomy 13 risk [Interpretation] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Qualitative",,2.50,false,"Fetal trisomy 13 risk:Imp:Pt:WBC.DNA+Plas.cfDNA:Ord:Dosage of chromosome specific cf DNA"
75558-7,"Fetal trisomy 18 risk",Imp,Pt,WBC.DNA+Plas.cfDNA,Ord,"Dosage of chromosome specific cf DNA",MOLPATH.TRISOMY,2.73,ACTIVE,1,Both,,,"Fetal Trisomy 18 risk [Interpretation] based on Plasma cell-free+WBC DNA by Dosage of chromosome-specific cfDNA Qualitative",,2.50,false,"Fetal trisomy 18 risk:Imp:Pt:WBC.DNA+Plas.cfDNA:Ord:Dosage of chromosome specific cf DNA"
